,Unnamed: 0,movie_title,overview,genre
8217,8217,The Getaway,doc mccoy put prison partner chicken flew without exchang prison lot money doc know jack benyon rich businessman someth big tell wife carol mccoy tell he s sale benyon get prison benyon pull string doc mccoy releas unfortun cooper person got prison,"['Action', 'Crime', 'Mystery', 'Thriller']"
8218,8218,Hall Pass,best bud rick fred begin show sign restless home wive take bold approach revit marriag grant guy hall pass — one week freedom whatev want first seem like dream come true quickli discov expect singl life — and themselv — are complet hilari sync realiti,"['Comedy', 'Romance']"
8219,8219,The Art of War,ruthless terrorist threaten bring unit nation frame one man believ stop intern secur expert name shaw must run alli becom solitari forc good tri stop could becom world war iii,"['Action', 'Adventure', 'Crime']"
8220,8220,Skiptrace,detect hong kong team american gambler battl notori chines crimin,"['Action', 'Comedy', 'Mystery', 'Thriller']"
8221,8221,Cabin Fever,group five colleg graduat rent cabin wood begin fall victim horrifi flesheat viru attract unwant attent homicid local,['Horror']
8222,8222,The Angriest Man in Brooklyn,learn brain aneurysm kill 90 minut perpetu unhappi man struggl come term fate make amend everyon ever hurt,"['Comedy', 'Drama']"
8223,8223,D'après une histoire vraie,delphin author autobiograph novel becom bestsel exhaust promot tour feel place paralyz idea start write meet ell young attract intellig intuit woman seem understand better anyon,"['Mystery', 'Thriller']"
8224,8224,License to Wed,newli engag ben sadi ca nt wait start life togeth live happili ever howev sadi famili church reverend frank wo nt bless union pass patent foolproof marriag prep cours consist outrag class outlandish homework assign outright invas privaci,['Comedy']
8225,8225,Sibyl,sibyl jade psychotherapist return first passion write newest patient margot troubl upandcom actress prove sourc inspir far tempt fascin almost point obsess sibyl becom involv margot ’s tumultu life reviv volatil memori bring face face past,['Drama']
8226,8226,Billionaire Boys Club,group wealthi boy lo angel earli 1980 establish get rich quick scam turn deadli,"['Drama', 'Thriller']"
8227,8227,Mara,crimin psychologist kate fuller assign murder man seemingli strangl sleep wife wit eightyearold daughter sophi kate dig mysteri ancient demon kill peopl sleep experi petrifi symptom previou victim spiral chill nightmar save sophi dare fall asleep,"['Crime', 'Horror', 'Thriller']"
8228,8228,Cyborg,martial artist hunt killer plagueinfest urban dump futur,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
8229,8229,Synchronicity,dare physicist travel past stop mysteri woman steal invent uncov surpris truth machin woman fractur realiti,"['Mystery', 'Science Fiction', 'Thriller']"
8230,8230,Momentum,alex infiltr expert secret past accident reveal ident routin heist quickli find mix govern conspiraci entangl deadli game catandmous master assassin team killer arm set lethal skill alex look exact reveng murder friend uncov truth,"['Action', 'Crime', 'Thriller']"
8231,8231,Premières vacances,marion ben thirti year old meet tinder that s common opposit attract decid earli morn meet go vacat togeth despit advic entourag final leav bulgaria halfway dream destin beirut marion biarritz ben without precis plan soon discov differ concept dream holiday,['Comedy']
8232,8232,Bulletproof,undercov polic offic name rock keat befriend drug dealer car thief name archi mose bid catch villain drug lord frank coltan problem keat cop real name jack carter work undercov lapd bust mose colton sting oper lapd set,"['Action', 'Comedy', 'Crime']"
8233,8233,L'amour dure trois ans,heartbroken literari critic turn despair creativ follow bitter divorc encount enchant beauti pose major challeng newfound cynic marc marronni thought marriag go well wife deem immatur left highprofil writer devast began filter heartach misanthrop manuscript decri virtu true love later marc fall hard cousin radiant gorgeou wife entir life turn upsid louis bourgoin gaspard proust star film actor authorturneddirector freder beigbed,"['Comedy', 'Romance']"
8234,8234,Beyond the Black Rainbow,deep within mysteri arboria institut disturb beauti girl held captiv doctor search inner peac mind control sinist technolog silent wait next session derang therapist dr barri nyle hope escap must journey darkest reach institut nyle wonʼt easili part gift danger creation,"['Horror', 'Mystery', 'Science Fiction']"
8235,8235,The Crucifixion,priest jail murder nun perform exorc investig journalist strive determin whether fact murder mental ill person lost battl demon presenc,"['Horror', 'Mystery', 'Thriller']"
8236,8236,Office Christmas Party,carol vanston ceo technolog compani zenotek express intent close chicago branch run brother clay cowork organ christma parti effort impress potenti client save job parti get control …,['Comedy']
8237,8237,3 Ninjas,year three brother samuel jeffrey michael dougla visit japanes grandfath mori shintaro boy affection refer grandpa summer mori highli skill field martial art ninjutsu year train boy techniqu organ crime ring prove much fbi time 3 brother ninja use martial art skill team battl crime ring outwit persist kidnapp,"['Action', 'Adventure', 'Comedy', 'Family']"
8238,8238,An American Pickle,immigr worker pickl factori accident preserv 100 year wake modern day brooklyn learn surviv rel great grandson comput coder ca n’t connect,"['Comedy', 'Drama']"
8239,8239,Tarzan,one classic rever stori time edgar rice burrough tarzan return big screen new gener tarzan jane face mercenari armi dispatch evil ceo greystok energi man took compani tarzan parent die plane crash african jungl,"['Action', 'Adventure', 'Animation', 'Family']"
8240,8240,Fire with Fire,fireman take unexpect cours action man he s order testifi against — after held local conveni store — threaten,"['Action', 'Crime', 'Drama', 'Thriller']"
8241,8241,Playing for Keeps,former sport star who s fallen hard time start coach son soccer team attempt get life togeth,"['Comedy', 'Romance']"
8242,8242,The Last Exorcism,year perform “ exorc ” take believ ’ money reverend marcu travel rural louisiana film crew dispel believ myth demon possess dynam reverend certain anoth routin “ exorc ” disturb religi fanat instead come upon bloodsoak farm sweetzer famili true evil would never thought imagin,"['Horror', 'Mystery', 'Thriller']"
8243,8243,Addio fottuti musi verdi,young ciro priello ultraskil neapolitan graphic find job satisfi appreci send curriculum practic everywher send copi space thu abl work alien societi base compet meritocraci,"['Comedy', 'Science Fiction']"
8244,8244,Jay and Silent Bob Reboot,jay silent bob embark crosscountri mission stop hollywood reboot film base comic book charact bluntman chronic,['Comedy']
8245,8245,The Hurricane Heist,thiev attempt massiv heist us treasuri categori 5 hurrican approach one mint facil,"['Action', 'Crime', 'Thriller']"
8246,8246,Retour chez ma mère,40 stephani lose job forc move back mother welcom open arm joy overh apart franci cabrel play loop scrabbl game preciou motherli advic behav tabl live life,['Comedy']
8247,8247,Reindeer Games,assum dead cellmat ident get girlfriend excon find reluct particip casino heist,"['Action', 'Crime', 'Thriller']"
8248,8248,Life or Something Like It,report lani kerrigan interview psychic homeless man fluff piec footbal game score instead tell life mean go end day spark action tri chang pattern life,"['Comedy', 'Drama', 'Romance']"
8249,8249,Mickey Blue Eyes,english auction propos daughter mafia kingpin realiz certain favor would ask,"['Comedy', 'Crime', 'Romance']"
8250,8250,The Patriot,deadli viru threaten wipe entir rocki mountain town leav town doctor find way escap soldier enforc town quarantin devis antidot matter take deadli turn physician captur danger unstabl band militia extremist,"['Action', 'Thriller']"
8251,8251,Immortel (ad vitam),distant futur earth occupi ancient god genet alter human god sentenc death seek new human host woman bear child,"['Action', 'Drama', 'Science Fiction']"
8252,8252,12 Feet Deep,two sister trap fiberglass cover olymp size public pool must brave cold surviv harrow night,"['Horror', 'Thriller']"
8253,8253,The Incredible Burt Wonderstone,break longtim stage partner famou jade vega magician fight relev new hip street magician appear scene,['Comedy']
8254,8254,The Pact,mother pass away sister nicol anni reluctantli return childhood home pay last respect stay overnight hous sister sens mysteri presenc midst nois startl night object move fallen pictur unknown woman pose next mother anni begin experienc seri intens disturb dream vision lead uncov someth terribl mother past final reveal,"['Horror', 'Mystery', 'Thriller']"
8255,8255,Pathology,medic student ted grey graduat top class quickli join elit patholog program whose top student invit circl uncov gruesom secret play game one tri commit perfect undetect murder other compet determin victim caus death,"['Crime', 'Horror', 'Thriller']"
8256,8256,Boomerang,marcu success advertis execut woo bed women almost compani merger find new boss ravish jacquelin treat exactli way complet traumatis work goe badli downhil,"['Comedy', 'Romance']"
8257,8257,Drop Zone,dare prison break airlin 30000 feet leav us marshal pete nessip mourn brother gun reveng order turn badg seek jessi crossman note skydiv offer sponsor crew annual independ day parachut show washington dc train meanwhil mastermind behind midair jailbreak plan dare comput theft independ day,"['Action', 'Thriller']"
8258,8258,Cube Zero,young programm whose job watch realitywarp cube defi order rescu innoc mother trap one room,"['Mystery', 'Science Fiction', 'Thriller']"
8259,8259,Survivor,foreign servic offic london tri prevent terrorist attack set hit new york forc go run frame crime commit,"['Action', 'Crime', 'Mystery', 'Thriller']"
8260,8260,Let Us Prey,rachel rooki cop begin first night shift neglect polic station scottish backwat town kind place tide gone strand motley bunch aimless forgotten bitterandtwist think realli deserv somewher els think they re accid littl luck life go get better wrong count six arriv hell break loos,"['Horror', 'Thriller']"
8261,8261,Bait,freak tsunami trap shopper coastal australian supermarket insid build along 12foot great white shark,['Horror']
8262,8262,Hudson Hawk,eddi hawkin call hudson hawk releas ten year prison plan spend rest life honestli crazi mayflow coupl blackmail steal work leonardo da vinci refus threaten kill friend tommi,"['Action', 'Adventure', 'Comedy']"
8263,8263,Wish Upon,teenag girl discov box magic power power come deadli price,"['Fantasy', 'Horror', 'Thriller']"
8264,8264,Z for Zachariah,wake nuclear war young woman surviv fear may actual proverbi last woman earth discov astonish sight life anoth human distraught scientist he ’s nearli driven mad radiat exposur desper search other fragil imper strand trust connect stranger enter valley precari bond begin unravel,"['Drama', 'Romance', 'Science Fiction']"
